FIPS,geoid,Stabr,County_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_2013,Metro_Nonmetro_2013,Metro_Micro_Noncore_2013,oil2000,oil2001,oil2002,oil2003,oil2004,oil2005,oil2006,oil2007,oil2008,oil2009,oil2010,oil2011,gas2000,gas2001,gas2002,gas2003,gas2004,gas2005,gas2006,gas2007,gas2008,gas2009,gas2010,gas2011,oil_change_group,gas_change_group,oil_gas_change_group
48313,48313,TX,Madison County,6,6,0,0,536774,507219,440466,388497,429624,533863,561794,553804,498739,626372,1115262,1885104,5945199,7033816,6044343,6904679,9211390,8207080,8275289,8319789,6421426,5587459,5155293,4486848,H_Growth,Status Quo,H_Growth
48315,48315,TX,Marion County,8,7,0,0,227322,212190,184025,187265,182019,177793,191981,185872,194014,171959,171071,172683,4730500,4652262,5213920,5574124,5250494,5392939,4870404,4159750,4068211,4281557,3555287,3375173,Status Quo,Status Quo,Status Quo
48317,48317,TX,Martin County,3,2,1,2,4958699,5009722,4759548,4658322,4847520,5173757,5544045,6437824,9199450,10530361,12550697,17147748,11426178,11807270,11484117,8379862,8891090,9082010,9820171,11175331,13641935,18322504,22067636,28965796,H_Growth,H_Growth,H_Growth
48319,48319,TX,Mason County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
48321,48321,TX,Matagorda County,4,3,0,1,1621341,1597812,2073679,1950973,1286013,1192620,1225116,1218003,1417261,1082894,1009321,968752,51385080,45298168,38927716,32391352,27651406,31538652,40879744,37004296,46514368,40723300,29784140,26011364,H_Decline,H_Decline,H_Decline
48323,48323,TX,Maverick County,5,8,0,1,748420,727875,1267607,1420806,1059022,1232992,1798994,1745962,1967103,1487880,1125297,1179528,8090658,6907448,6290699,5860817,5858037,5137055,3651894,3076281,3085524,2622216,3338636,3732486,H_Growth,H_Decline,Status Quo
48325,48325,TX,Medina County,1,1,1,2,91333,84143,80130,83119,82469,85587,90168,85696,86911,100012,99964,105969,469,421,387,354,340,10794,95609,160375,138259,141656,94581,80452,Status Quo,Status Quo,Status Quo
48327,48327,TX,Menard County,9,12,0,0,111583,125777,124502,160645,137686,123382,111300,115059,147853,143708,143593,206838,358571,232662,142713,112221,57651,111645,74083,68141,48461,27989,22571,155226,Status Quo,Status Quo,Status Quo
48329,48329,TX,Midland County,3,2,1,2,12033922,12185776,11204576,11109569,11154677,10643966,10732346,11113341,11426660,13161933,14805370,18524732,76521872,69407304,64543716,60172068,56487624,56498168,52641368,50886164,46735544,47818616,47828872,55693076,H_Growth,H_Decline,H_Growth
48331,48331,TX,Milam County,6,4,0,0,921178,825638,748141,624196,566780,511817,426942,411680,404405,362476,400059,455059,466315,444301,464011,432142,366944,403313,419760,402058,373555,414799,394425,366596,H_Decline,Status Quo,H_Decline
48333,48333,TX,Mills County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44275,27586,15766,19373,16382,15959,8710,7972,8179,7435,8211,6440,Status Quo,Status Quo,Status Quo
48335,48335,TX,Mitchell County,7,9,0,0,2953857,2928673,2759863,2744764,2977659,3171403,3264629,3367605,3754752,3874784,3984873,4023969,471215,425954,398274,402034,436072,491592,452055,451471,375479,455062,483680,439106,H_Growth,Status Quo,H_Growth
48337,48337,TX,Montague County,6,4,0,0,1527851,1496165,1488335,1478204,1525914,1466344,1563147,1685054,1998091,2071534,3006310,5315042,1863383,1844616,1911652,1895526,2153791,2458148,3022590,3745898,6798284,9769309,20442428,45599208,H_Growth,H_Growth,H_Growth
48339,48339,TX,Montgomery County,1,1,1,2,1347715,1234963,1095707,1112260,1046548,898729,882751,964009,1205483,1242463,1135852,1138568,26863684,27018252,22208004,17534052,14626280,11650034,11000596,9521059,8124982,8926619,8031161,6941439,Status Quo,H_Decline,H_Decline
48341,48341,TX,Moore County,7,8,0,1,327648,269862,227348,245337,246700,314889,279381,322169,336816,311120,279192,275170,58831580,56166760,53328912,51351624,48845468,43381012,42197640,38113064,37869700,34805960,31988700,29995292,Status Quo,H_Decline,H_Decline
48343,48343,TX,Morris County,6,6,0,0,0,0,0,0,2154,2218,2012,1747,1887,1778,1399,1555,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
48345,48345,TX,Motley County,9,12,0,0,67940,55552,47695,60860,59269,45187,39953,31201,29124,30623,31285,28080,3042,3060,2057,86,84,12,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
48347,48347,TX,Nacogdoches County,5,8,0,1,43567,62948,84742,133682,194382,290582,376578,451419,549546,451066,354598,238585,24410380,27013496,29070284,38817928,48198392,66949312,83070344,101501736,126650376,121469344,121779248,165329824,Status Quo,H_Growth,H_Growth
48349,48349,TX,Navarro County,4,3,0,1,375052,321427,378517,378534,318947,275340,330921,348096,387083,372072,320321,368999,346161,263522,513797,489609,470208,556156,573944,913121,824865,679997,547215,1480051,Status Quo,Status Quo,Status Quo
48351,48351,TX,Newton County,2,2,1,2,857862,949909,679135,660126,731208,684699,1020095,896533,767105,695143,769960,976630,5227171,6909019,4876897,3638556,3710252,3699965,6597087,6302661,3794595,4178805,7895716,12759401,Status Quo,H_Growth,H_Growth
48353,48353,TX,Nolan County,6,5,0,1,1899098,1920252,1587403,1500524,1398866,1315477,1178814,1164555,1306099,1147884,1172821,1534763,2895813,2668616,2373040,2344077,2157237,2041042,1901295,2106292,2477106,2242147,2118886,2463502,H_Decline,Status Quo,H_Decline
48355,48355,TX,Nueces County,2,2,1,2,1444130,1504198,1546026,1964351,1552775,1408061,1277632,1178853,1189521,958713,1037266,1458080,51209552,56887860,59522024,77673272,71220256,63485152,49388648,46753836,39953392,29654728,29571844,32167540,Status Quo,H_Decline,H_Decline
48357,48357,TX,Ochiltree County,7,11,0,0,990179,925666,912416,919864,901479,942396,1056775,1334463,1735796,2072731,3350350,4507756,29908228,30228918,28965080,25985016,25676332,28382620,27804840,27580248,29420356,28494748,28011576,31888864,H_Growth,Status Quo,H_Growth
48359,48359,TX,Oldham County,2,2,1,2,88626,78369,108335,109907,87808,70749,70949,150214,225456,212783,213481,190993,291265,247171,246459,204159,199003,222112,188915,161612,134535,129635,130127,151480,Status Quo,Status Quo,Status Quo
48361,48361,TX,Orange County,2,2,1,2,1107660,1125144,1021666,1046574,1069012,965655,834243,1092569,967103,1126354,1218888,1191835,9468477,11952814,13921808,15451008,18636326,14555594,11421553,10316467,9345544,11089955,12819020,12482163,Status Quo,Status Quo,H_Growth
48363,48363,TX,Palo Pinto County,6,3,0,1,404615,439723,352582,270219,426187,292908,221456,224424,618177,654343,477629,380850,15073966,14721344,14197890,13920615,14201909,14507726,15621092,14026571,19991928,22427740,20632852,17794610,Status Quo,Status Quo,Status Quo
48365,48365,TX,Panola County,6,6,0,0,2273364,2140876,1862909,1786320,2010156,2208723,2434044,2592548,2609823,2405017,2134309,1992316,260976768,260710688,241667952,240245248,255170320,270802368,284862208,291324736,298343488,285222304,296240640,285703008,Status Quo,H_Growth,H_Growth
48367,48367,TX,Parker County,1,1,1,2,11069,12397,11227,15825,41947,80449,166811,412611,397871,321387,254876,198150,6782580,6422829,6746786,7141245,11169708,21927884,45715944,97407984,119661952,110692480,101710016,96756680,Status Quo,H_Growth,H_Growth
48369,48369,TX,Parmer County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
48371,48371,TX,Pecos County,7,11,0,0,13531101,10592646,9423658,9549437,9777418,11289546,11764882,12127535,12484681,11978089,10988599,10036189,250838880,226873552,214734704,199248048,186764640,189726256,197141872,226587136,295577312,325033568,317257856,273448160,H_Decline,H_Growth,H_Decline
48373,48373,TX,Polk County,6,4,0,0,2414357,1785966,1387845,1325558,1291799,1072018,1373673,1795697,2277480,1933363,1569896,1761175,52302884,41888220,31929294,34123912,33219112,23466678,26920888,30160316,31798380,26563224,22174556,23352720,H_Decline,H_Decline,H_Decline
48375,48375,TX,Potter County,2,2,1,2,295356,198915,161775,141202,150959,146606,179741,186995,208761,168733,151150,162067,25246612,22362276,19874386,19249908,19781820,16581333,18228996,16762563,15237155,13489282,12329900,11604483,Status Quo,H_Decline,H_Decline
48377,48377,TX,Presidio County,7,11,0,0,74,11,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
48379,48379,TX,Rains County,8,4,0,0,0,8,2,0,0,0,1,0,0,3,0,11,9077577,8821678,7899271,7608842,6001643,5792483,5067169,4568194,4681607,4112676,2031875,2987442,Status Quo,H_Decline,H_Decline
48381,48381,TX,Randall County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
48383,48383,TX,Reagan County,6,6,0,0,5422980,5074706,4898814,5190110,4999794,5172978,5482669,5667367,6038093,6352201,7995345,9184215,29141576,27474392,26445198,27154672,27027064,28346142,29411628,28974812,28778776,31682592,38437468,44830800,H_Growth,H_Growth,H_Growth
48385,48385,TX,Real County,9,10,0,0,0,0,0,6864,9484,4152,2756,1723,1193,202,466,333,0,0,0,2506,100863,491174,183761,113659,84379,115220,90529,39533,Status Quo,Status Quo,Status Quo
48387,48387,TX,Red River County,6,6,0,0,356212,331694,289781,256644,205728,167655,142288,137239,137235,114544,96716,104971,18882,49092,43425,16847,3019,1895,3110,5395,7747,1498,2970,2826,Status Quo,Status Quo,Status Quo
48389,48389,TX,Reeves County,7,8,0,1,814157,797242,766270,794800,760198,843686,900231,897689,1019042,1142821,1616753,3720941,33824644,33386824,35290148,33968860,31422934,27279674,25635526,27138028,30333136,31530694,32089348,31028910,H_Growth,Status Quo,H_Growth
48391,48391,TX,Refugio County,6,6,0,0,3967082,3996224,4280682,4649137,5425583,4956975,4374083,3807834,3651566,3734618,3916898,3641811,41614512,45632820,38142308,36387392,36795152,45554712,48049464,41235632,36378364,28786452,24540966,18241824,Status Quo,H_Decline,H_Decline
48393,48393,TX,Roberts County,9,10,0,0,411773,464149,418879,563532,533856,875550,1154510,1191316,1394779,1332481,1441651,1964905,26225480,26031368,26822924,29021102,30365160,36333004,48262392,54259460,60215844,57439600,59466648,65018800,H_Growth,H_Growth,H_Growth
48395,48395,TX,Robertson County,3,2,1,2,2635643,1969813,1472757,1330276,1341350,1133776,990325,938140,1433425,1261314,1182316,1228307,30002168,37490584,50830948,69149696,75322104,117577632,147379088,208142432,281154304,277647392,240987264,190310416,H_Decline,H_Growth,H_Growth
48397,48397,TX,Rockwall County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
48399,48399,TX,Runnels County,6,6,0,0,661872,627725,583110,530663,449754,468888,683334,681378,676312,571634,526604,487082,1692872,1598169,1869152,1784690,1471089,1601423,2482329,2841661,2666187,2738562,2547246,2388471,Status Quo,Status Quo,Status Quo
48401,48401,TX,Rusk County,3,2,1,2,3669690,3347183,3109786,2934080,2846872,2725620,2813860,3087823,3147656,2881210,2570157,2504131,79866056,85095152,78640464,74901808,80149832,95795392,116706080,138363968,161969344,147802112,127455456,110402608,H_Decline,H_Growth,H_Growth
48403,48403,TX,Sabine County,8,7,0,0,57827,26971,19372,12636,8066,5246,9271,5985,5015,4137,12181,5240,599625,200016,142186,69960,41836,36487,39514,28747,31537,29200,345336,6080101,Status Quo,H_Growth,H_Growth
48405,48405,TX,San Augustine County,9,10,0,0,38120,20525,10487,12503,10953,5760,6574,14198,62547,51850,115301,129228,549229,317341,175797,70347,37737,31536,52150,1377013,14159679,31637550,68182464,146295088,Status Quo,H_Growth,H_Growth
48407,48407,TX,San Jacinto County,8,4,0,0,242052,233717,213187,231867,264947,231292,223053,305410,399026,396555,401736,409004,5516680,5807665,5557799,6785389,6766934,6290160,6758210,9111857,14165806,10728510,10051389,8486849,Status Quo,Status Quo,H_Growth
48409,48409,TX,San Patricio County,2,2,1,2,964098,794651,768141,1018335,1755839,1427526,1196396,1015428,1096213,1300153,1052630,828316,15984693,13341178,13724693,20266918,28190214,31772200,29098872,23081200,19862312,27670736,17867764,11798674,Status Quo,H_Decline,H_Decline
48411,48411,TX,San Saba County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
48413,48413,TX,Schleicher County,8,7,0,0,588088,533630,537416,523126,455956,436517,448768,475622,474522,456077,453876,494997,12251806,12140593,12071296,11244647,10827194,12745589,15770191,14652469,13362562,13093091,13809797,15152469,Status Quo,Status Quo,Status Quo
48415,48415,TX,Scurry County,7,8,0,1,7253025,7466537,9030430,11483715,14507838,16299908,15777260,14766047,14906190,15409244,14699967,14448710,36959324,35969660,32126910,40477936,111274448,26424840,27033092,27864160,31621490,36014368,32880756,34665472,H_Growth,Status Quo,H_Growth
48417,48417,TX,Shackelford County,8,7,0,0,1065430,980054,876367,855113,798756,725967,688639,690062,721706,721745,700977,699893,4962864,4231379,3744089,3909731,3718513,3341080,3403452,3833132,3550528,3002588,2754947,2803972,H_Decline,Status Quo,H_Decline
48419,48419,TX,Shelby County,7,9,0,0,91997,124663,136744,175928,233562,255516,251977,342892,326570,528504,523789,233764,16032295,25720416,25868476,26552340,40722308,40410848,36918688,45839764,66617920,72112824,83681016,123349288,Status Quo,H_Growth,H_Growth
48421,48421,TX,Sherman County,9,10,0,0,202842,202366,154845,129696,114192,105746,104377,99604,100429,82482,68406,61133,28002026,28161268,25658824,24995122,23590218,22414902,22263220,22581478,23581196,23323220,20931784,19564068,Status Quo,H_Decline,H_Decline
48423,48423,TX,Smith County,3,2,1,2,1227475,1217890,1251789,1549485,1608881,1640244,1676990,1543152,1439526,1344252,1322180,1219444,8464100,10682322,15336958,27067548,42261416,53817452,60968200,50565600,42883216,34976412,29257800,24547516,Status Quo,H_Growth,H_Growth
48425,48425,TX,Somervell County,1,1,1,2,0,0,0,0,0,0,832,6827,10242,12114,13120,18242,20908,19476,17578,18211,12443,124056,619552,4105726,4915181,7289050,8256805,10468678,Status Quo,H_Growth,H_Growth
48427,48427,TX,Starr County,4,5,0,1,2864195,2516896,3091064,3090695,2373725,2396537,2197633,2367840,2559980,2439823,1925367,1715590,131128048,150548720,178106096,175067408,144822112,131511736,122367944,124210904,132281056,120264072,96882008,83903632,H_Decline,H_Decline,H_Decline
48429,48429,TX,Stephens County,7,11,0,0,3095858,2824117,2440140,2282726,2327317,2322018,2269625,2306345,2361129,2262609,2164580,2157863,12974867,15623210,17668250,14263264,13022523,12767990,13391012,14100884,15347012,14875953,13979545,13758939,H_Decline,Status Quo,H_Decline
48431,48431,TX,Sterling County,8,7,0,0,1112039,1116977,1059584,1056899,1085285,1261734,1178844,1221457,1088303,1181717,1086896,1074491,23126640,21549482,20541194,19161104,18204748,16961452,16015619,14176212,13399932,12681623,11653665,10697044,Status Quo,H_Decline,H_Decline
48433,48433,TX,Stonewall County,9,12,0,0,1762914,1603186,1439847,1326230,1199454,1037150,1004569,895365,967317,1000004,1069876,1198527,651316,557761,539372,525713,566982,500360,446756,416411,418666,433421,453504,441898,H_Decline,Status Quo,H_Decline
48435,48435,TX,Sutton County,7,11,0,0,82575,91024,95186,88105,85077,82974,97124,93555,100081,104284,111496,101361,58214300,63895824,69707944,76517440,83833072,84625648,89099784,89141840,83386600,69731288,60063572,52037032,Status Quo,H_Decline,H_Decline
48437,48437,TX,Swisher County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
48439,48439,TX,Tarrant County,1,1,1,2,9,58,465,2115,3124,5278,14967,43274,57513,45158,32704,29211,751848,3271732,17884104,40529628,75283248,123633304,183779488,280635264,464196928,548862336,649218880,758077632,Status Quo,H_Growth,H_Growth
48441,48441,TX,Taylor County,3,2,1,2,672451,661180,605380,574863,556095,536243,509793,479961,456968,393980,409786,414367,384430,399939,356015,273350,235623,231844,176683,178095,183056,252532,284732,223398,Status Quo,Status Quo,Status Quo
48443,48443,TX,Terrell County,9,12,0,0,380565,349089,376729,298168,290150,294503,292019,218403,191054,151990,118570,86364,63865760,63933536,64875552,69047432,67983960,68062960,79282104,74388912,65305244,57494268,49602588,41772316,Status Quo,H_Decline,H_Decline
48445,48445,TX,Terry County,6,6,0,0,4834493,4898681,4767813,4698968,4372891,4182640,4085105,4009591,4275362,4298098,4470399,4271491,2445155,2468998,2225317,2198927,2043917,1389961,1059898,1118381,1154036,1044742,954207,955540,H_Decline,Status Quo,H_Decline
48447,48447,TX,Throckmorton County,9,12,0,0,1398837,1187836,1122677,1042019,919007,850752,797204,706882,667335,588307,553268,576255,2285244,2187485,1950164,1858402,1737466,1616151,1655233,1543004,1455947,1391932,1314081,1145783,H_Decline,Status Quo,H_Decline
48449,48449,TX,Titus County,7,8,0,1,574864,524331,516577,473919,501834,503931,489633,453914,483075,453356,442757,438205,5145,50220,2877,2513,2414,3793,2141,1830,2074,1922,1619,1632,Status Quo,Status Quo,Status Quo
48451,48451,TX,Tom Green County,3,2,1,2,592975,517983,482849,420199,422575,495940,597745,630930,653527,688750,542500,462090,3733058,3340553,2942074,2732502,2940124,2715559,3104563,3192700,3092663,3022169,2802957,2576804,Status Quo,Status Quo,Status Quo
48453,48453,TX,Travis County,1,1,1,2,2799,2986,1673,856,866,1450,1773,1881,1909,1814,2061,4177,12,12,12,12,12,7,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
48455,48455,TX,Trinity County,7,8,0,1,31548,27515,30676,60719,80953,91180,84560,66855,77068,76130,67058,68652,360468,266358,266122,290515,310028,226663,210721,474801,409474,167754,229629,261123,Status Quo,Status Quo,Status Quo
48457,48457,TX,Tyler County,6,6,0,0,330483,503131,729616,1075947,1616010,2520087,3535915,3796940,3716177,3130160,2941678,2379145,1074832,2566550,4187372,6607617,10444003,20213596,29144720,34867168,36174700,32186284,30238112,24782598,H_Growth,H_Growth,H_Growth
48459,48459,TX,Upshur County,3,2,1,2,702465,732180,706669,660137,667490,670812,669858,638412,653838,548021,499665,568135,57765472,60242740,63019944,56992144,54332232,54460632,52662588,48808376,46676076,40645572,36212388,33366574,Status Quo,H_Decline,H_Decline
48461,48461,TX,Upton County,8,7,0,0,11598673,10694052,8800927,8757400,9130061,11178203,11359020,12662964,15112245,15832868,17133308,19596448,56882128,61122104,63057988,70916360,71971000,78804032,73915408,72909328,76628328,82644856,84038768,85320728,H_Growth,H_Growth,H_Growth
48463,48463,TX,Uvalde County,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13271,9034,28498,6643,725,1029,2991,8190,2513,0,4663,5103,Status Quo,Status Quo,Status Quo
48465,48465,TX,Val Verde County,5,8,0,1,1425,2855,2516,1841,908,1934,1955,2379,1464,1537,1200,1035,17781940,27380404,26186152,21936172,19343316,18740136,16317379,15702353,14750860,12409337,10620939,9166536,Status Quo,H_Decline,H_Decline
48467,48467,TX,Van Zandt County,6,4,0,0,2213807,1766323,1349213,1183603,1019910,944711,836540,770510,723377,646460,570436,513514,12701451,11231637,9126485,10658614,9609239,7489011,6319146,6130901,5206723,4948829,3378822,3769442,H_Decline,H_Decline,H_Decline
48469,48469,TX,Victoria County,3,2,1,2,1253442,1093004,857683,813982,945487,843122,812314,758163,825822,776130,709145,639904,29412220,30372942,23936376,22836020,26444412,20822030,17013884,14682928,17851808,12513677,9684319,8181309,H_Decline,H_Decline,H_Decline
48471,48471,TX,Walker County,4,3,0,1,7979,10875,8446,7802,6847,5974,6866,4637,3216,3663,3373,2905,554541,1243465,2632442,2704084,1428461,1203858,1416236,1029745,841477,812293,739826,642365,Status Quo,Status Quo,Status Quo
48473,48473,TX,Waller County,1,1,1,2,1321190,1101548,1067037,1505705,1510952,1200022,1044714,881433,700407,557036,511091,434239,8275546,6933066,7221275,7463622,7065015,5421831,6501183,8869989,9133590,7447981,5115184,4090121,H_Decline,H_Decline,H_Decline
48475,48475,TX,Ward County,6,6,0,0,6062912,5622933,5173214,4812795,4551502,4790183,5404799,5934472,7685173,8831671,10420664,13112311,64571000,73184168,72429488,65730856,55881528,50277328,48560480,47034428,48709648,46996632,47467884,49531964,H_Growth,H_Decline,H_Growth
48477,48477,TX,Washington County,6,3,0,1,555976,705498,767215,862447,770146,637358,549580,503592,439807,375534,408805,369767,70037304,73608696,45563712,36798376,30680832,28279600,22194800,19557696,17746620,15279898,14135979,13636402,Status Quo,H_Decline,H_Decline
48479,48479,TX,Webb County,2,2,1,2,2051409,1861147,1794327,1623949,1568137,1480684,1312012,1111011,1160554,1134604,2728749,7085490,301079040,306668992,279947264,262696496,243375264,245403776,237824832,222201360,215777744,202945568,232928416,358807616,H_Growth,H_Growth,H_Growth
48481,48481,TX,Wharton County,4,3,0,1,3260644,3577943,2402076,2325316,2120957,2018091,1855217,1649973,1905336,1905195,1820626,1682950,86075120,90200272,62818548,56591820,57456384,60967048,54205056,40084612,49418152,55711208,47689744,37048760,H_Decline,H_Decline,H_Decline
48483,48483,TX,Wheeler County,9,10,0,0,565293,591691,524613,530242,838938,1418495,1814013,1904933,2622974,3651906,5777452,10246882,36908300,35747952,31357748,29103332,39035596,64774644,96937584,124266008,157873344,159772592,208915008,260294496,H_Growth,H_Growth,H_Growth
48485,48485,TX,Wichita County,3,2,1,2,2352311,2172167,2148186,2113831,2157374,2141426,2123375,2052621,2128473,2252175,2281032,2195886,139577,117605,122620,135414,201838,251815,264952,271884,288110,277314,317645,345158,Status Quo,Status Quo,Status Quo
48487,48487,TX,Wilbarger County,6,5,0,1,641273,646276,609855,595936,637542,744924,807046,731526,705765,655394,667182,778542,40851,44767,50417,47107,33729,23302,28098,34672,66554,79953,55825,45005,Status Quo,Status Quo,Status Quo
48489,48489,TX,Willacy County,6,5,0,1,536614,546778,588549,620306,950779,1185428,848228,899898,840811,829133,766660,613820,29715338,26791858,20422900,18679916,28139652,28983060,25296424,28774652,25954578,24692912,24551752,17786324,Status Quo,H_Decline,H_Decline
48491,48491,TX,Williamson County,1,1,1,2,11301,10721,7285,7794,7881,8966,8415,8186,14985,10216,9648,9442,5428,5823,14388,5381,0,1151,6110,2386,0,0,0,0,Status Quo,Status Quo,Status Quo
48493,48493,TX,Wilson County,1,1,1,2,436083,377876,331537,337156,282438,284647,292183,273904,283594,233703,297462,1343089,58463,72614,57736,49146,24758,28099,46229,30213,54160,41196,103770,430912,H_Growth,Status Quo,H_Growth
48495,48495,TX,Winkler County,6,6,0,0,4460914,4283253,4401968,4381973,3759835,3706893,4337493,3967219,3757302,3603915,3289837,3233396,49240816,48499200,45497860,46432704,43731556,40099672,39721792,39854304,38964124,34312568,31945188,28262588,H_Decline,H_Decline,H_Decline
48497,48497,TX,Wise County,1,1,1,2,693779,709523,882717,973777,943245,1044999,1097825,1181471,1392305,1342305,1286992,1370196,95244216,114004840,135217312,170607664,180582992,177622816,171059968,192794736,218510768,223312576,236104592,257096944,H_Growth,H_Growth,H_Growth
48499,48499,TX,Wood County,6,6,0,0,7016603,6452630,5843819,5281113,4620448,4375441,4304937,3960109,3598223,3164211,3369278,3268117,13570892,13536994,12993238,12229128,13725245,14018644,11160472,9717750,9390011,8967872,7806099,8484067,H_Decline,H_Decline,H_Decline
48501,48501,TX,Yoakum County,7,9,0,0,26401096,25343482,24681678,24757188,25209340,25505872,25039908,23730648,23555424,22504876,22282224,21316824,75737632,85199888,91411760,112143720,122828008,27473572,27836744,25868572,27620700,26024446,24014934,24794896,H_Decline,H_Decline,H_Decline
48503,48503,TX,Young County,7,11,0,0,1733005,1554981,1523092,1429110,1357147,1269717,1286088,1251511,1361276,1300095,1228989,1175665,4737521,4362807,4010202,3768950,3734010,3485823,3328527,3174520,3129546,2881728,2695324,2749767,H_Decline,Status Quo,H_Decline
48505,48505,TX,Zapata County,6,5,0,1,370405,303417,266165,230857,261687,347786,351142,347821,387053,446696,306306,200315,319770304,300739200,281181248,282849664,311636640,316172000,324712384,329299264,331271456,273539808,227425936,186314304,Status Quo,H_Decline,H_Decline
48507,48507,TX,Zavala County,7,9,0,0,492730,381824,300624,348736,582439,869184,782535,1061173,721081,463477,432288,816581,2342528,2423243,2042905,1819913,1588953,1399619,1322993,1845798,1569229,990874,892552,904534,Status Quo,Status Quo,Status Quo
49001,49001,UT,Beaver County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
49003,49003,UT,Box Elder County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
49005,49005,UT,Cache County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
49007,49007,UT,Carbon County,7,8,0,1,211,128,46,1885,4661,9468,27913,40141,50682,69831,46254,73358,72586088,86532944,90700880,85179736,79239056,74823152,82384768,93817536,94546488,96592824,83619760,90291768,Status Quo,H_Growth,H_Growth
49009,49009,UT,Daggett County,9,10,0,0,2696,1308,1464,1644,1448,1324,724,395,796,411,480,638,1955920,1159278,1250965,1340657,1434913,1377766,1168574,539401,1081225,588648,1026185,905841,Status Quo,Status Quo,Status Quo
49011,49011,UT,Davis County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
49013,49013,UT,Duchesne County,7,9,0,0,4772096,4980167,4291457,4341038,5837750,6669452,6402914,7609236,8701816,8767934,10916433,11939889,13934444,13933698,12476159,11954655,14642364,20072792,22530228,25334572,26575078,28876428,34326280,39349256,H_Growth,H_Growth,H_Growth
49015,49015,UT,Emery County,7,10,0,0,3279,4552,2493,6191,4657,3196,4036,2071,6602,11120,6106,3295,4042810,7718744,13901569,17213152,17443464,16608650,16215592,16947882,16717987,16583378,14388686,12415694,Status Quo,H_Growth,H_Growth
49017,49017,UT,Garfield County,9,12,0,0,214266,206270,210235,203309,201058,197778,190862,188568,177709,175154,169698,166534,7650,9125,6050,6125,7600,9125,9125,9125,9150,9125,9125,9125,Status Quo,Status Quo,Status Quo
49019,49019,UT,Grand County,7,11,0,0,197559,120176,121091,98975,233686,197801,126558,130723,268410,168751,117603,82710,5287347,5600641,5538288,5623912,7225855,6581997,6857367,6547472,6243909,5069217,4487035,4127064,Status Quo,Status Quo,Status Quo
49021,49021,UT,Iron County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
49023,49023,UT,Juab County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
49025,49025,UT,Kane County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
49027,49027,UT,Millard County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
49029,49029,UT,Morgan County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
49031,49031,UT,Piute County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
49033,49033,UT,Rich County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
